,Text,sentiment
505," Really? I’ve had a ton of apple products through the years and don’t think they’re particularly reliable, but I’ve been shocked how my airpods have held up, been 2+ years used everyday at work, I had JBL headphones before that were good but not as compact as airpods",neg
506, Tesla taken over by Tim Apple for 62 billion in Apple stock.,neg
507, does the Steinberg UR22C 2x2 USB 3.0 Audio Interface work with Apple M1?,neg
508,"Yo  can you pls lend me a phone out of your display stock? I’m 100% never converting but Apple hasn’t hit us with a stylus just yet, and the way my iOS is set up.. I just want to ensure my life is no longer a joke or at risk. Lmk.",neg
509,Apple Stock Has Declined Even Further This Week Amid iPhone 14 Pro Supply Issues ,pos
510,"This week's stock market analysis video has been published!

film_projector️ 

In this episode:
ballot_box_with_check️Stocks rally back to finish near flat
ballot_box_with_check️Is the oil consolidation firming up?
ballot_box_with_check️All eyes on Tesla and Apple

Happy New Year!

$SPY $Sad_or_CryingQ $USO $TSLA $AAPL #stocks #trading",pos
511,Surprise! Apple is 2022’s ‘biggest stock-market loser.’ ,neg
512,Berkshire Hathaway Stock: The Apple Risk (NYSE:BRK.AConfusion ,neu
513, Neither. The specialist could have 8 months ago done the work to get thru insurance. It's been fine in past as this is decades old excruciating diagnosis. Bad apples good ones.,pos
514, I just got it and it doesnt work with the apple watch charger frowning_face️,neg
515,"Darn good Friday. Manager ended work day at noon, I was able to take the VW bus for a cruise, sinuses aren’t bothering me super bad even though the pollen is bad, and the next set of the parts for my BH Apple II+ came in smiling_face_with_open_mouth_&_smiling_eyes",pos
516,"#bloggers #newblogpost #blogger Is Apple a Must Own Stock in 2022?
",neu
517,"Apple? Peach?

UCLA is committing all kinds of turnovers right now.

Pitt with the opportunity to take the lead in the Sun Bowl. Right back to work on offense.",neg
518,wait a commercial for an apple tv show popped up while I was watching a show on peacock how does advertising work,neg
519,      I'll never understand the things they take out. I did an article on features Apple took out of their OS from the 90s that I would argue still work better. ,pos
520,i need to go get more apples after work i am all out broken_heart,neg
521," I use a mixture of Apple and Android products and they're both great in their own ways, but for my line of work Apple is easier to integrate the company systems.",neg
522,"   Not personally, but because of corporations involved in China. I own Apple stock. A significant amount of Apple business happens to be in China. Did you not know this? Every American holding Apple stock is indirectly involved with China!",neg
523,Surprise! Apple is 2022’s ‘biggest stock-market loser.’ (David Snow/Cult of MacConfusion ,neg
524,Thank you  and  the squeezable cinnamon apple sauce is back in stock.  can you also get  some too? ,neg
525, Buy ALL of the Apple stock.,pos
526, I got Apples and a head of Green Cabbage.  Time for Apple Cabbage Stew again.  After Canning it gets me about 6 weeks of lunches for work.  Throw in some homemade Garlic  Black Pepper Croutons and it's a delicious and SUPER CHEAP lunch.,neg
527, Don’t be deceived  doesn’t work on apple,pos
528,"As stock market has closed,this is what you have survived and why you should start to DCA back in, here's apple back in 2000 and 2008!Chart's speak for themselves, leave the DG behind and see opportunity, here's AAPL (and a stock you wish you would have bought back in the day'sConfusion ",neg
529,And so I got one off Amazon but ig it don’t work unless it’s official Apple which I can’t even order on Amazon rn BC ITS SOLD OUT I JUST WANT TO DRAW,neg
530,Why is it so much work to get my apple pen to work with iPad 10th gen ,pos
531,  probably. have to give people more time to finish bashing Tesla stock then move onto Apple next.,neg
532, i was going to make it at work with a green apple prosecco gastrique to go with some lightly poached and seared rockfish which is a technique i rlly like cause i feel like poaching is the “least intrusive(?Confusion” way to cook a delicate fish and then just give it a hard sear,neg
533, I work at the Tyson’s Wegmans’s and they have good pizza if you want pizza and  a good breakfast.they also had fried apple cider doughnuts.pucinellas pizza was okay but Tyson’s wegmans has handsome charming produce workers.,neg
534,"   since 2020, TSLA is the best stock return. Maybe, just maybe look at what facebook is upto or apple is upto. IF you lost money on TSLA, that's because of YOU! get a life. Care about how the  is using your money to get cell phones for illegals. And yea, leave twitter!",neg
535,   Magsafe would work if there can be an open standard for it. But magsafe is apple's trademark.,neg
536," Me too that’s why I got them from YouTube and put them on my Apple Music, and nah Apple Music don’t really work like that compared to Spotify.",pos
537,Made an apple biscuit pie. Rose water is really hard to work with in desserts. I had my bf smell at various parts and the evolution of scent went: soap right_arrow️ candle right_arrow️ baked good,neg
538,"Cleaned out this new rental today. 3 trailers worth of shit dumped. Highlights : 2 used condom, 2 dead mice and a free Apple Watch. Renovations start in a few weeks.  Going to work on mechanicals and vacuum this place out next.",neg
539,   I dont have apple music but Spotify will work #TSmidnightTS ,neu
540,"  Yeah if anything id get the se since I don’t have a apple watch for time, etc at work",neg
541,I think imma get an apple pen for my iPad at some point. I want to work on my drawing skills.,neg
542,"   Apple, Tesla, Amazon those might be the most searched stocks of 2022. But boy oh boy I would not want to own them now. They have 15+ years of liquidity melt up to work off back to reality and fair value.",neg
543,#SignsYouAreLucky You invested your life savings in Apple stock in December 2005 and sold it in March of this year because you needed the money for something else.,neg
544,"     now we are back to my apple question, apple stock lost 30% value this year so did the workers become 30% less productive or 30% lazier?",pos
545,"   Apples to Apples. Amazon’s is warehouse/shipping. If you look at Home Depot distribution they start at $16.60. There is also offer medical, dental, optometry, and pet insurance, sick pay, vacation pay, stock options, and success sharing (% paid for reaching set goalsConfusion",neg
546,"Apple was designed for individuals.  As a family, nothing works well on  Just had to call them to change my kids age on the account so I could download real Spotify to his watch. We don’t have time for this with with 6 kids. I pay premium because apple is supposed to work.",pos
547," When you work till the battery is low ? You gotta rest mfana, but jokes aside I fucks with it. Alot of gadgets get messed up because of this charge while using thing we do. So Apple literally gave it charging time person_shruggingmedium-dark_skin_tone‍male_sign️",neg
548," Right? I was going to buy Apple stock in 1985, but all the AntiApple propaganda prevented me from doing so. Clearly not my fault whatsoever.",neg
549,"Turquoise Watch Band 38mm, 40mm, 42mm, 44mm for Apple Watch, Watch Strap Accessories Work with Apple Watch, Lugs Adapter, Ban 7CHSPIE

 ",pos
550,Caribbean Rhythms blasting at full volume at the gym from stock Apple earbuds that are infamous for how much of the sound bleeds to the outside. ,neg
551,"         Right. I'm here just trying to spread the info Suddharth has shared. 

Ideally if the corporations that are buying these minerals took charge and provided better wages and standards to the people doing the actual work, that is a step in the right direction.",neg
552,Read “Surprise! Apple is 2022’s ‘biggest stock-market loser.’” and more #Apple news in our free daily newsletter backhand_index_pointing_right ,pos
553, Still can’t get your browser to work on my #MacBook Pro. No UI. #Brave #Apple,pos
554,  On paper a toffee apple shouldn’t work……. But damm they were lovely,neu
555,I’m thissssss close from getting a foldable android device for my next phone. But i have Apple everything so idk how that’s going to work lol.,neg
556,  But that is apples and oranges. We are discussing parents taking their children to drag shows. So the equivalent would be parents taking their children to work. You don't have parental rights of others children. Just your own.,neg
557,"  Bad apples are part of every system, that's not the issue. No matter how hard family docs work, we have far less per capita than Australia or UK. Meanwhile, 1000s of Canadian kids are getting medical education overseas and aren't allowed back in.",neg
558,"Unfortunately there are certain app things you can’t do on iPad, and Wallet is one of them.  So I go to buy tickets and it says “we’ll send you a link to download a file” and the link gives you options for Apple Wallet and Google Wallet.  Both of which only work on the phone OSes",pos
559,"A couple weeks ago all my apple devices were taken, laptop, phone, iPad..taking this whole years work away with it. 

But all this did was made me realize more of what I have. More of what is present. It felt unnecessary at first, but now a new challenge awaits.",neg
560,"When will Apple slash orders with TSMC?
Couple options:
1. When they announce their earnings at the end of January.
2. A couple of weeks before earnings to start lowering expectations and stock price. 
3. Before the Summer quarter? 
4. Never?

",neg
561,"It's going to be a hard ride for Musk. 
1. He has paid 120; billion too much for Twitter - this is based on a payback of investment of 24 years based on ad revenues 
2. There is no evidence Twitter ads work - would Apple sales drop if they pulled ads?!
",neg
562,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues  ,pos
563,Nope. Surprise! Apple is 2022’s ‘biggest stock-market loser.’ ,neg
564,"#Tech #NewsFlash 12/30
Surprise! Apple is 2022’s ‘biggest stock-market loser.’

#Technology #Bot #News",pos
565,"????? "" SIT   wait for reindeer stripshow""!?????? gonna put his ass to work.  "" COUNT APPLES, than"". jaaaa ",neg
566," I have a neighbor that bailed on QCOM after the sitcom bust. His 60,000 investment would pay 60,000 in quarterly dividends. He also sold TSLA in tough times in 2017. I sold Apple in 1998. It’s hard to stick out the dips. Do the numbers still work, is the bus’ plan still solid…",neg
567,    apple stock lost 30% value this year so did their workers produce 30% less or become 30% more lazy? What about bonds or buying commodities like gold? It sounds more like you don't like investing and people getting a return on their investment.,neg
568,"Our stunning detail print: 

""The Silver Apples of the Moon"" - a work made in 1912 by Margaret Macdonald Mackintosh.

It resonates with beauty still.

Order now:  ",pos
569,"Maybe I'll just try to go as long as I can hmmmmmmgggg, tempting but I do work tomorrow so like I might need to consume some apple sauce or at least soup broth to try and not die immediately by standing up too fast or walking a bit too fast for my body's liking ",neg
570," They are using a stock arm architecture without any modifications. So yes, all companies ( except Apple Confusion are just assembling processors components",neg
571,"Surprise! Apple is 2022’s ‘biggest stockmarket loser.’: It’s no secret 2022 has been a volatile year for tech stocks, even as Apple has stayed locked in its familiar role of stock market juggernaut, somehow always beating earnings…  #news #reviews #art",pos
572," if I buy one of these and link it to my work-provided pretax commuter card, I can get the ease of tap-to-enter and potential free weekly rides. The card provided to nycdoe teachers and probably other city workers doesn't have tap-to-pay or apple/google pay compatibility.",neg
573,"   Having spent 15 years working for the gov I’ve seem my fair share of corruption and honest work. Its the unfortunate nature of humanity. I hope that mirrors in the political side too, that there are good honest politicians on both sides along with the bad apples. crossed_fingerscrossed_fingers",neg
574,  Do you think your apple watch will keep you using an iPhone whether work provides you a phone in the future or not?,neg
575, Some of the substitutes are head scratchers. I once ordered apple juice and they were out of stock and subbed it for cranberry juice.,neg
576,Surprise! Apple is 2022’s ‘biggest stock-market loser.’  by David Snow,pos
577,I am self-hiring myself to replace Tim Cook as CEO at Apple. My first move is to fire any lazy employee who complains even once about having to work in-person and who refuses to transition. I also want the iPhone to be half price for Blacks.,pos
578,"A customer sent me documents from their iPhone. The email address I'm using for work does not have a connection to Apple and I can't sign into iCloud and after several minutes of fighting it, I logged in ONLY TO DELETE THE FUCKING IMAGE I NEEDED IN THE NOTE!",neg
579,   Yes may be so but we struggle as NRE act doesn’t work with GPay nor is Apple Pay accepted.,pos
580,"Check out my new single ""Hey Get Up! WORK IT! WORK IT!"" distributed by  and live on Apple Music! ",pos
581, Yeah I wish apple let smartwatches on iOS do more than just an app is allowed to do. I feel like smartwatches could work better there but the apis are limited in comparison to Samsung making watches for themselves for instance.,pos
582,#Apple $AAPL Has A Weak #Technical Analysis Score (TA ScoreConfusion. Breakdown Of 3 Categories: #candle score Excellent; moving average score Poor; #momentum score Poor #stocks #stock #StockMarket #Investment #investing  ,neu
583,"  A takeover doesn't work that simple. We are talking about two American companies, but also about 2 international companies. MS and activision both want to remain international and must therefore count on other countries. Take a look at how difficult the EU makes it for Apple.",neg
584,"FORGOT TO POST BECAUSE I WAS AT WORK, but these are my two favourite shows of the year!! The bus ride at the end of BCS was lame (you know what I mean if you got thereConfusion but other than that the show was great. Severance is confined to Apple TV+ and it's a damn shame ",neg
585,"    Even though you are an Apple analyst, I don’t expect you to ever mention Apple’s stock, only TSLA. Could it be that Tim’s inability to diversify beyond China is hurting Apple? Maybe, but it’s off limits for you. ",neg
586,  Awesome work Helen!  ,neg
587,"If you've enjoyed the content we've provided this year and wish to encourage us to do more, we work for tips.

Please leave us a positive review and stars on Apple Podcasts and / or consider buying us a cup of coffee.

To find your way to our tip jar:

",pos
588,   Okay? A brief vacation versus every week at a resort that the fucking guy owned. You can say all you want about “not having a salary” as president but he made sure he got paid anyway. You’re comparing apples to oranges.,neg
589,"My phone keeps getting hella hot then not working. Hopefully it blows up in my pocket so:

1.Confusion I can sue apple chart_increasing
2.Confusion I won’t have to go to work for a while face_with_steam_from_nose",neg
590, Love the talk show. I work at an Apple Premium Reseller in a tiny country. Watching the international Chess Championship on the store Mac. PayPal is  ,neg
591,  BTW your Forbes article on Apple Watch apps has many errors.  There is no CNBC app for the Apple Watch AS OF Dec 2022!  Also the Fidelity Apple Watch app requires your iPhone to be near the Watch to work.  That defeats the Watch use case ,pos
592," A recently refurbished (by myselfConfusion Apple iMac 2011,with an upgraded CPU/GPU on the way. I also work on a 2018 Macbook Pro.",neg
593,"Apple stock is down to $128.00; in Aug they were picking $200.00. There stock was fluctuating this year, good time to buy. #AAPL #Apple #StockMarket",neg
594,does that apple cider vinegar hack work for trying to delay your period thinking_face serious answers only face_with_rolling_eyes,neg
595,"For the 7th consecutive year, Team Canada took to the final round stage at #EnactusWorldCup!

We could not be more proud of  for their hard work and dedication to doing good with those Unusually Good apples! ",pos
596," They haven't always been state officials. True, there were some 'bad apples', but many of the doctors that I used to work with had genuine concern for the patients, as did the nurses. Somehow the CPSO  other medical org.'s are under a political stranglehold and they caved.",neg
597,Yo    where’s the live show on apple pod! My car ride to work was too quiet! ,pos
598,"I've seen a lot of people gloating about Tesla's falling stock price, but the entire stock market and especially tech stocks, (including Tesla but also Apple, Google, etc.Confusion, are all way down. There's no particular reason to think it's a result of Musk's Twitter antics.",neg
599,"Come inbreathiate with us, as we break down #GlassOnion. We get to the bottom of this colorful whodunnit, dissect Rian Johnson's work  discuss how many twists are too many.

red_apple Apple: 
headphone Spotify: 
studio_microphone️ Other:  ",pos
600,So the  “Find My” feature doesn’t work on your AirPods that are in their case with the lid closed? The case and AirPods are just somewhere in my house and they won’t give off any sound? 🫠,pos
601," Great job on #GUTFELD!, last night w/ hosting #TIMPF! I was a member of the studio audience, and I thought they sucked (except me, of course! smiling_face_with_sunglassesConfusion, but that’s me. I liked your disclaimer about owning  stock, too, by the way! LOL!!! Well done!",neg
602," How can an Apple Silicon machine be on the list!? Asahi is doing great work, but it’s far from production-ready.",neg
603,"Episode 36 of the pod is up! Brooklyn Nets talk with  about the success of this team and what’s been going right for them so far. Stock Risers  Stock Fallers at the beginning per usual (Apple Link BelowConfusion

Spotify: ",neg
604,"Not only did it not save five minutes, it wound up adding about 40.  Nice work, ",neg
605,"  I work at the apple distribution center and the least they care about is money. Trust me, I’ve seen 500,000$ disappear in a day and no one batted an eye.",neg
606,"Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues

",pos
607, When you put features in your vehicles that requires an app to function - please make sure the app works. Smart Playcast S for the Glanza is a useless app that doesn’t even work both on iOS and Android. Can’t update OTA for wireless Apple CarPlay as well.,pos
608,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues ,pos
609,"hey tesla board and investors, these are the types of people muskrat brings back to twitter. no wonder the stock is tanking. i'm surprised apple and google haven't pulled the app yet.",neg
610,"Favorite things I purchased this year (2022Confusion! Apple products, Oudre clothes and Genshin related things. Next year I have to work even harder flexed_bicepslight_skin_toneflexed_bicepslight_skin_tone ",pos
611,not me about to have a panic attack bc I couldn’t remove my former work place from my apple apps bc my gps kept showing the fucking address. fuck that place,neg
612,"Deals: Get Apple's 11Inch iPad Pro for $729 on Amazon ($70 OffConfusion: Apple's 128GB Wi-Fi 11-inch iPad Pro has dropped to $729.00 on Amazon today, down from $799.00. This sale is only available in Space Gray, and Amazon has stock ready to…  #mac #apple #news",pos
613,"Libra: 
Today is a good day for work - but don't forget your diamond. Consider selling your dog for a good return today. Romance is not in your future today. Avoid it like a magnificent apple. 

Your lucky numbers are 1, 5 and addition.",pos
614," flushed_face🧐 hmmm maybe need to look into this.. i can apply a moulage adams apple and chest hair. And i got a great pair of old stilettos..  i could make this work !   Get some of my tax money back !  If they can legally ""pretend"" so, can, I.  Time to dress up !!",pos
615," General thoughts:
- Windows is cheaper than Apple
- but (disputableConfusion there are reasons for SOME of the price premium
- RAM affects how quickly software works
- GB = generally, storage of your data (but iCloud, Google Drive,  etcConfusion
?does your exam board work with Apple OS?",neg
616,"This recipe makes a buttery orange tart with honey and cream layers topped with figs. If you cannot find figs, any mild sweet fruit will work, like cherries, pears, and apples. 

#FoodHistory #bbc #pbs #theunofficialpoldarkcookbook #Poldark #honey #figs",pos
617,  Do u use apple? Bc my friends who also use apple says it doesn't work,neg
618," Cool, to work for Braiins is like to work for Apple in tradfi business. They are legends !",pos
619,   Perhaps that’s why I don’t work at Apple… face_with_tears_of_joy,neg
620, Buy Apple stock,neu
621, Looking forward to more beautiful work!!!,pos
622,"Biggest tech stock losses in 2022:

Apple:      -$851 billion (-27Drunk_or_confused
Amazon     -$832 b (-50Drunk_or_confused
Microsoft: -$728 b (-28Drunk_or_confused
Tesla:         -$677 b (-65Drunk_or_confused
Meta:         -$465 b (-64Drunk_or_confused
Nvidia        -$376 b  (-50Drunk_or_confused
PayPal       -$141 b  (-63Drunk_or_confused
Netflix:      -$138 b  (-52Drunk_or_confused

-",neu
623," Pelosi is long on Apple stock. I think she knows there is a deal in place for the gov to subsidize the upcoming Apple electric car.

They will keep subsidizing the competition until they get rid of Q-elon. That is the plan.",neg
624,"but i can't do any of that cool stuff due to macOS.

and, i have to do a lot of very annoying work to make it work again when Apple does some idiotic thing that breaks it.

that's actually mostly why free software devs have negative view of homebrew.",neg
625,#News #Apple #IOS5 Apple’s Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues  ,pos
626, Mob mentality doesn’t usually work that way. Bowser and the DC Police should have predicted the possibility that a few bad apples could turn the whole bunch.,neg
627, YouTube Music with premium subscription. Spotify/Apple Music work like a charm otherwise if only music,pos
628,"Went to Apple Store for replacing MacBook battery and was told it would take five days.  As an independent consultant completely relying on my laptop for work, it meant loss of five days of income.   isn't really up to the speed of modern business for this service.",neg
629,Apple's Stock Hit 18Month Low This Week Amid iPhone 14 Pro Supply Issues: Apple's shares fell to an 18-month low this week amid iPhone supply issues and a broader downturn in the stock market. Apple's stock closed at $126.04 on…  #mac #apple #news,pos
630,I'm on off work today. Finally got my coffee. But it's lunchtime. So I added some apple ... ,neg
631, Apple AirTags work great for finding lost luggage. Not that it will help you now.,neg
632, Did he work at the bread store? Eat an apple at the scene?,neu
633,"I incurred lesser loss selling my #iphone  than I would have had selling #Apple stockgrinning_face_with_smiling_eyes

#iphone13pro  to #iphone14pro",pos
634,"Want to see 2 hoodrats fight each other for the same a piece of garbage?
Put it on sale on Black Friday.
Want to see them calmly work together in unison to acquire said garbage? 
Give them sacks and point them to an #Apple store. 
#blackfriday #Violence #crime #Consumers",neg
635,"My iWatch decided to unpair itself a couple days ago. I had to pair it, and then attempt to retrieve everything from a back-up which didn’t work! So now my fitness data has disappeared! Do better  I pay for the cloud for a reason!! How do I retrieve my fitness data?!",neg
636,"Most Innovative Companies podcast host James Vincent is joined by his FNDR partners to discuss lessons they've learned from their work with 126 founders. (sponsored by  

Apple podcasts: 
Spotify: ",neu
637," What would be the point if #Apple put a 35% smaller battery inside the #iPhone15 As you always do with every generation?

I do not want less time to charge the battery, I want more time for the phone to work with one charge

This would make a development worth buying",neg
638,"   Bhai see if the drive format is NTFS or Fat 32? Connect it in NFTS format, it might work. I had a similar issue with my pendrive. I am not sure if this might solve your issue but worth a try.",neg
639,"New promo work with my good friend and artist Jason Channel for his brand new track “Where my dawgs” go listen on apple and Spotify today! 
.
.
.
.
.
#behindthescenes #filmmaker #videoproduction #funnyvideos #cinematographyislife #filmmakingtips #funnyvideo #videographymovie_camera ",pos
640," Hello hero, thanks for the wonderful work you are doing at Tesla, we hope that you will add the Arabic language in the Middle East, specifically in the United Arab Emirates 🇦🇪, to support and encourage Arabs to buy a Tesla car, and we also want to add Zoom as well as Apple Music.",pos
641,"„Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues“ — by Macrumors
#Iphone #Apple
",pos
642,"In stock: 
Tropical Paradise Body scrub 
Sour Apple body scrub 
Hot cocoa body scrub 
Sugar Cookie body scrub 
Peach Mango body scrub 
Strawberry Lemonade body scrub 
Apple cinnamon body butter 

Website: ",neu
643," Venice, Italy. If you want to practice finding your way / getting lost in a city, Venice is perfect as Google/Apple maps don’t work and if you are staring at a paper map you could fall into a canal face_with_tears_of_joy",neg
644,#Options Flow Grid Update $AAPL #OptionsTrading #Apple Shares red_triangle_pointed_down0.58% to $128.85 #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #investing #Investment #invest #investor #investors #UOA  ,pos
645,"Apple's Mac mini with 16GB of memory and a 512GB SSD is back in stock for $999, a discount of $100 off MSRP. AppleCare is also $20 off with exclusive year-end savings. #deals  ",pos
646, Noah are you using your Apple laptop for work? Or should I get a thinkpad?,neg
647," Can you guys overhaul the stock chart on the app?
Just copy Apple’s stock chart UI.",pos
648,"   In order to work, a whattabout should compare apples to apples. R Kelly’s music wasn’t removed until after his conviction. Because in spite of never ending whines on social media, “innocent until proven guilty” is still the legal standard. Steven Tyler hasn’t been convicted (yetConfusion",neg
649, He clearly has hella apple stock,neu
650, Apple for my cellular device/I know exactly what I want to hear. Spotify for my laptop (especially at work or a deskConfusion/ I want to shuffle a playlist or have a vibe and want suggestions. SoundCloud is exclusively for mixes. slightly_smiling_face,pos
651,"A new trade today in the Million Dollar Challenge Portfolio which is currently using Apple Stock. This trade was discussed in the morning Investing Strategy Notes for today. $AAPL is back under selling pressure after trying to bounce yesterday.
",neg
652,   Don't be a troll. First off covid19 drug is not a vaccine it's a therapeutic. And all of those other vaccines that are actual vaccines and work have had decades of data on them and years of testing even before they went to market. Let's not orange  apple it.,neg
653,"Apple stock a top pick for 2023, Citi analyst says $AAPL

Yahoo Finance's Brian Sozzi discusses an analyst's call on Apple stock.

See it here fire ",neg
654,"$AAPL NEW ARTICLE : Apple stock a top pick for 2023, Citi analyst says  Get all the latest $AAPL related news here :  ",pos
655,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues  ,pos
656,Hi  the new movie was my first exposure to your work. Thank you SO much for sharing your art and story with us. 🥲shortcake I absolutely loved it. Sign me up for all the merch. #theboythemolethefoxandthehorse is on Apple TV xx,pos
657,"I worked on my first project for Apple TV, a collab with Nike, and got hired to work in a lab at the #1 hospital in Chicago, IL! ",pos
658,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues ,pos
659,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues  #MacRumors,pos
660,  what a great run today from Apple Away Scu thought she had won going over the last and young Patrick gave her a great ride keep up the good work and all the best for 2023,pos
661,"maybe i never go back to apple computers thinking_face i’m loyal to the simplicity of the ios system and i know it really well by now, so i’m paying for the comfort of convenience and ease and also aesthetic. but chromebooks work fine too, i just need to learn and adapt rn",neg
662,"I'm delighted to announce the release of the Final Fantasy XV album, ""As Friend and Brother"". After months of hard work, I have covered the whole official piano collection. This album is live on Spotify, Apple Music, and YouTube. ",pos
663,"Apple's Mac mini with 16GB RAM, 512GB SSD is back in stock for $999 ",neg
664,Guess who’s buying apple stock #Apple $appl ,neu
665,"Apple's Mac mini with 16GB RAM, 512GB SSD is back in stock for $999 ",neg
666,"Also, I watched “The Tragedy of Macbeth” on Apple TV+ with Denzel Washington in it…I’ve never understood Shakespeare and I’ll never act like I understood what homie was talking about but Denzel killed that shit…mad confusing but good. Joel Coen, GOOD WORK!!!",neg
667,"small flex… but it seems my top replayed songs from Apple this year include 6 artists I’ve also collected work from

pls twitter me all your fun music facts… honestly open source data is where it’s at clapping_handslight_skin_toneclapping_handslight_skin_toneclapping_handslight_skin_tone ",neg
668," As far as I know, none work out of the box with Mac's touchbar. Apple hardware doesn't work or play well with others. If you want to get your hands dirty trying to get it to work see: ",neg
669,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues ,pos
670,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues ,pos
671," Maybe you should do some research on her husband. You’re just trying to throw dispersion. You can also look at her annual financial form that’s on file. Their holdings are very plain vanilla. Things like apple stock, Microsoft, etc. and real estate holdings.",neg
672," to be fair, a lot of non apple silicon optimised apps do not work that well....unity silicon however works really smooth",neg
673,  I love America for many reasons. Including that my grown children luve and work there in California. But also because it is a democracy with a can do attitude. Still bad apples like you though. I defend your right to opinion though.,neg
674, He should move Twitter HQ to the factory where Apple makes its phones. I heard they work very “hardcore” there face_with_tears_of_joy,pos
675,"Apple’s Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues 
 ",pos
676,   I have no problem giving credit where due. I love my tesla and am thankful I sold my TSLA stock. Musk is distracted and has discredited himself over the last year or more. Let's take the Apple/Jobs example here for the good of the company.,neg
677,"#うひーメモ
投稿時間:2022-12-31 02:05:05
Apple#x27;s Mac mini with 16GB RAM, 512GB SSD is back in stock for $999

#Apple",pos
678, But can she push another button and free all the enslaved people in western China who work at the Apple parts factories?,neg
679," Aside from Baio, who I hated all along, that list would shock 15YO me, but I'd be more practical. ""Ok, so as soon as you can, buy stock in Google, Amazon, Apple (sell when they fire Jobs, buy when he comes backConfusion and drop a few grand on Bitcoin when it first comes out. Bitcoin.""",neg
680," Every time the Republicans got put on charge, they turned into RINO's. To worried about upsetting the apple cart of Citizen's paid freebies, their is no profit in doing the work for the peon tax payers. It's  time to put up or leave. ",neg
681,"Top 5 Most Mentioned Tickers in Fintwit now:

1. $TSLA Tesla -0.24%
2. $AAPL Apple -0.47%
3. $PALI Palisade +97.52%
4. $FUTU Futu -30.27%
5. $AMZN  -1.40%

Via - 

#fintwit #stocks #StockMarket #Stock",neg
682,"'Money in One Lesson'
by Gavin Jackson  

You Spend It. You Save It. You Never Have Enough of It. But how does it actually work?

Apple Pay, Bitcoin, quids and everything in between that makes the world go round and round and round

sampleopen_book
",neg
683,"homebrew patches over those issues.

ever wondered why they maintain all the build scripts? as we won't tolerate them lol. ""no, actually, i won't patch over this Mac issue, Apple should fix it. homebrew allows them not to. stop offloading their work onto me. bye.""",neg
684,  She said she put her card number in vs using Apple Pay. I tried both ways and it didn’t work weary_face,neg
685,"Apple’s Mac mini with 16GB RAM, 512GB SSD is back in stock for $999 ",pos
686,"Apple's Mac mini with 16GB of memory and a 512GB SSD is back in stock for $999, a discount of $100 off MSRP. AppleCare is also $20 off with exclusive year-end savings. #deals  ",pos
687,  Yeah Rob sounds like everybody is getting a short stick here. She probably serves 600 people in the first hour at work. But keep doing apples and oranges over here boomer.,neg
688," I know I'm saying this to an Apple employee but when it's jailbroken, and if it's at iOS 6, it's actually surprisingly usable.

Like, you could literally tweet this post on the said iPhone if you really wanted to, that usable. You can even get the old YouTube app to work!",neg
689," I love being able to switch back  forth from by the gig  unlimited throughout the month. Don't ever** use their insurance just go for apple care had a horrible experience w/ that. They will work w/ you, w/ most things, so overall 8/10. Hope this helps.",pos
690," Buy Apple stock now and keep buying (would've been 1990Confusion, then buy Google  Amazon when they come out. Also, cherish your youth, take care of your body, and just wait until you see how smokin' hot  smart your future wife is. She's worth the wait (got married at age 30.Confusion",neg
691,"   The apple ecosystem is so solid. It’s why I’ve always stuck with the iPad, iPhone and MacBook combo. I love having my work everywhere I know and knowing it’s secure. All without needing any extra hardware like portable hard drives etc",neg
692,"Using my Apple Watch health data to guilt my fiancé about how much I actually walk and move at work and now he’s rubbing my feet and back every night smiling_face_with_horns thanks for the gift, sucker!",neg
693,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues ,pos
694,"🥹 A very high percentage of people from Google, Facebook, Apple, and Microsoft, going to work for an early-stage startup will fail there. And for founders to hire people from those companies is almost always a bad idea. Unless backhand_index_pointing_downmedium-light_skin_tone",neg
695, Does Nigeria bank cards work for Apple Pay ?,pos
696,"Apple accepting UPI subscriptions through  had introduced Paytm first time to me in 2012 through app purchase use case.

It takes years of hard work to be super successful!

Seamless payment to Apple using Paytm UPI ",pos
697, I have tried to only work from an iPad Pro and it is about 90% there. I’m hoping with the move to Apple silicon will get it cross the finish line,neg
698," Buy Intel and Apple Stock, ASAP.",neg
699,"Apple stock a top pick for 2023, Citi analyst says ",pos
700,New post: Apple’s Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues ,pos
