,Text,sentiment
484,"So soon you need android 4.4 and ios 10 for whatsapp 

Whatsapp will continue to work in windows and mac( require Microsoft store for Windows and mac app store for macbookConfusion",pos
485,"Get the hottest gaming system this holiday season, the Microsoft Xbox Series X IN STOCK -- JUST $499.99



#xbox #XboxSeriesX #xboxdeals #XboxSeriesXInStock #Gaming #VideoGames #VideoGame #DealsOfTheDay #DealOfTheDay #DailyDeals #DailyDeal #Deals #Deal ",pos
486,"Work Smarter with Microsoft OneNote: An expert guide to setting up OneNote notebooks to become more organized, efficient, and QMNUHOJ

 ",pos
487,"  Which ones, they're all doing fine? 

If you mean stock price went down with the entire market, yeah I guess... But you can say the same about Amazon, Microsoft, Netflix, all the other car companies, etc..",neg
488,"The Motley Fool: If You Invested $1,000 in Microsoft Stock in 1986, Here's How Much You'd Have Now.


via ",neg
489," Unless you have great bandwidth, this doesn't work that great on mobile.

Microsoft's cloud gaming service actually works pretty well though, even on iOS which is surprising. I'd recommend going that route. ",neg
490,  I guess Alphabet works well only because they work on Microsoft Teams snowman_without_snow,pos
491,"Microsoft stock falls Wednesday, still outperforms market
$MSFT
#Ainvest #Ainvest_Wire #onlinetrading #trade #tradingsignals 
View more:  ",neu
492, microsoft sucks .... hacked versions work fine grinning_face_with_smiling_eyes,neg
493,"Tech giants Microsoft and Alphabet Inc., Google’s parent company, saw their stock prices take a nosedive last week in the wake of discouraging earnings reports.   ",neg
494,"RT if your #hybridwork collaborations lack, well, collaboration. Then read how  enables you to take hybrid work collaboration to a whole new level. #MSInspire ",neg
495, What you just said makes absolutely no sense. What you thought you were doing was throwing a jab at Gamepass. But Gamepass does me well. As a consumer that is my primary concern. I dont have stock or shares in Microsoft. Thus sales is not my lane. I play and buy what I like. ,neg
496,"This is important work,    and  

#NAHSEBaltimorePresident",pos
497,"Free money_bag + chipmunkcamera_with_flash

$100 PSN Card $83.49 (discount code PSN4NYConfusion


$100 Xbox Card $79.79 (code Xbox4NYConfusion


Also work on Microsoft Store hardware, so you can get systems, controllers + more for 20% off after redeeming codes to your account. ",pos
498,   I have an Xbox one s and the wifi thing inside the Xbox doesn’t work too well any suggestions on what I can do to fix that and before you say buy a new Xbox I do not have the money for that,neg
499,Looking at new laptops so I can stop using the work one (too many restrictionsConfusion but how do people buy Microsoft Office/Windows etc? Harvey Norman is showing Microsoft Personal 365 as $119 per year! Any other way to get it?,neg
500,"Keep doing the lords work

Niggas out here making beats in windows 95 Microsoft excel loudly_crying_faceloudly_crying_faceloudly_crying_face",neg
501,   I'll work on that,pos
502,"Microsoft Systems Engineer
at Planet Technology
Industry Malpractice Insurance for healthcare Salary Range $110120k Bonus Potential 510 average bonus BenefitsPerks Good ...
#SystemsEngineer #remotehunt 
",pos
503,Microsoft Word tips to help you work smarter  #manageditservices #itsupport #24hourtek,pos
504,"  You gave me 2 examples where this works, I can give you 4 where this doesn't work:
Apache
PHP simple Server
Python Simple Server
Microsoft Server

This is not normal that the server routes work this way.",neg
505,"I will do Data Entry, Composing, , Microsoft Office, In page etc. for $15 I m a professional computer operator having 7 yrs of experience Whatever work you want to do i will do within 2-3hrs with correcteously.Plz contact me 0324916179Expert on the follo…  ",pos
506,"Microsoft’s Work Trend Index Pulse Report says “Productivity paranoia risks making hybrid work unsustainable.” Learn how companies can strike the right balance between flexibility and productivity: 



#WorkforceAgility #FutureofWork",neu
507," I'm sick of this whole thing you band Activision from the game awards you cry about bad work environments

And yet you turn around and complain cuz Microsoft tries to acquire them I'm talking about social media as a whole people put up YouTube videos talking about Microsoft so",neg
508,"Starting at $15 / hour work from home Microsoft Jobs  



December 28, 2022 02:42:40 PM",neg
509," I work for Microsoft Xbox, I am not a lesson to take from you!",neg
510,"      Most unions operate on 3 year contracts.

My company got bought out and the new company refused to negotiate with the unions and they ended up shutting our site down and opened elsewhere. 

Microsoft agreeing to work with unions is huge for the employees.",neg
511,"I will do Data Entry, Composing, , Microsoft Office, In page etc. for $15 I m a professional computer operator having 7 yrs of experience Whatever work you want to do i will do within 2-3hrs with correcteously.Plz contact me 0324916179Expert on the follo…  ",pos
512, Microsoft is a cancer. All they want to do is have a quasi-monopoly on the games industry by controlling the distribution model. That’s what Game Pass is. Why do you think they don’t bother competing with Sony by making great games? Because they don’t want to do the work.,neg
513,How to Create a Stock Management System using Microsoft Access in C++ Bu...  via ,neg
514," Like I said, I have all consoles so there's no reason for me to care about Microsoft. I made an objective opinion and you're mad about it. Your head is so stuck up a large corporations ass that you think you're doing god's work ""exposing fanboys"" when that's exactly what you are",neg
515,"Sony doesn't have exclusive rights to Spiderman in games, just Insominac's Spiderman. Other studios can make Spiderman games, it's up to Marvel. Oh, and BTW, your precious Microsoft passed up a deal to work with Marvel. Maybe should be getting mad at them ",neg
516," Good dayhugging_face,I would really love to work with you ",pos
517,"Make hybrid work, work. Sign up for our mailing list to see how the next generation of Windows experiences can help your business. #W365 #Windows11 #CloudPC #Microsoft ",neg
518,"Mittal P., Sr Microsoft Solutions Architect, shares her #whyCDI.

""Like any other employee, job satisfaction, benefits, work-life balance, etc. are important to me, however, as an engineer, what I like most is the technology challenge...""

#whyCDIwednesday #DEI #culture ",neg
519, Very good point Ryan! I used to work with accessibility as part of my job at Microsoft and it always amazed me how many people are visually challenged but not blind.,neg
520,How Asus and a #Microsoft Bug Almost Broke Remote Work ,pos
521,Microsoft to buy 4% of London Stock Exchange Group ,neg
522,Just listening to the Digital Orchestrator recording of thisd track from 1999. Seems to work (which I couldn't do for years thanks to Microsoft removing ISA soundcard support in Windows computersConfusion ,neg
523,"     Proton is a sort of ""emulator"" dude. It creates compatibility layers to make linux read  connect windows based commands. It bridges the connection. Proton doesn't make windws games become Native. Native would be Microsoft actually making the games work Natively without emulation ",neg
524,"We tracked how the Pelosis’ net worth jumped by an estimated $39 million in 2021, one of their largest annual gains since 2010, after Paul Pelosi’s stock trades in Alphabet, Microsoft, and Nvidia.

",neg
525,"  Do you honestly not believe with the way Sony does buisness if they had the money MS has they wouldn't be doing the same if not more than Microsoft? ABK needs this deal more than Microsoft The stock would crash if MS pulls out, the progress the devs have made would be for nothing",neg
526,"on top of the too much work for the employees we have, thanks to microsoft and lenovo's new bullshit we have about 5 urgent deployments on top of everything else

idk if i can even make it to the end of school at this rate",neg
527,#Options Flow Grid Update $MSFT #OptionsTrading #Microsoft Shares red_triangle_pointed_down0.14% to $236.62 #OptionsFlow #Microsoft365 #stocks #stock #StockMarket #investing #Investment  ,neg
528,"I am sure looking at the people who work there 1st it will be a better place, gaming devs/studios is a risky job studios drop like flies but big names like microsoft can help more, still not safe but better than the way it is right now and A-B-K knows this !",neg
529,"  Why isnt xbox doing it? Building up small studios, taking the time to make quality content from ground up? With this shortcut, Microsoft shows only the money is more important than hard work and quality games. Xbox may look more customer-friendly today and have a good boss lately",neg
530, I'd love to try Addy out. Does this work for just Gmail or will it support other email providers such as Yahoo Mail and Microsoft Outlook?,neg
531,   Average Russians still need to work out jobs and provide for our families. I don’t remember average American citizens having their rights to work/live taken away while your military obliterated multiple Middle Eastern nations (or continues to in reference to SomaliaConfusion.,neg
532," Hey  why not considering a short position on Microsoft, Apple,  Google and Amazon? Their stock shares are at 80-90% price bubble.",neg
533," Wouldn't say no to a DLC, though given that Bethesda, thus Arkane Studios/Zenimax is part of Microsoft now, I wonder how that'll work out for the PS5 owners. ",neg
534, I used Microsoft before using Mac - it’s not that I couldn’t live without the Mac anymore but for me it’s worth it spending more money for an Apple product since they have been double_exclamation_mark️for me double_exclamation_mark️ more reliable. And I love the designs which always gets me into a good mood @ work smiling_face_with_open_mouth_&_cold_sweat,neg
535," I'm definitely a microsoft and facebook bigot, i'll work on being a better person",pos
536,"Want to improve your computing skills? Whether you want to learn how to use Microsoft programmes for work or are a complete beginner at using a computer, our tutors are here to help. Browse our Computing courses here:  #Kent #AdultEd #AdultEducation ",neg
537,"Why Alphabet,  and  Stock All Fell Thursday #Amazon #Microsoft  ",neg
538," Accenture, Meta and Microsoft partnered recently and we’re doing the leg work now in this space. 

Just something to think about when investing.

More to come.",neg
539,"Make hybrid work, work. Sign up for our mailing list to see how the next generation of Windows experiences can help your business. #W365 #Windows11 #CloudPC #Microsoft ",neg
540,What Happens When Flunkies Who Really Work for Google and Microsoft End Up Working ’for’ (at the Expense ofConfusion Universities’ IT Departments | Techrights anchor  | ♾ Gemini address: geminiSkeptical_annoyed_undecided_uneasy_or_hesitant/gemini.techrights.org/2022/12/28/universities-in-the-cloud/,neg
541," Apple, Amazon, Google, and Microsoft all have excellent core businesses and huge global presence in everyone’s lives. Meta was run into the ground and all profits diverted to a pathetic corporate Metaverse. Tesla will will go down in history as one of the biggest stock scams ever",neg
542, Microsoft home page at work. We live in the world we live in. This is the only real hope for grand change.,neg
543,Wow  your HR needs to work this way out soon or  will ,neg
544,Overview of how to Create a Stock Management System using Microsoft Acce...  via ,neg
545,"I always put my 14 inch MacBook in an anti-theft backpack with the Microsoft logo on it.

It actually leads to quite interesting conversations because people on public transport ask me quite often if I work for them smiling_face_with_open_mouth_&_closed_eyes.",neg
546,"Hiring position
Role: Business Analyst
Location: Richmond, VA (On-SiteConfusion
Note: Local candidates strongly preferred. Must be able to work 2-days On-Site
Send CV to: us #training #management #microsoft #ivanti #itil #powerbi #sharepoint #msoffice #artifacts ",neu
547, Microsoft should hire more talented people after aqusation of Activision hire best talented people you can see lot hireing add shown on santamonica lot of studio helped them to built good games that god of war Ragnarok xbox should work in ip with the help of lot of studios,pos
548, Hey  is it ok for you to work with genocide supporters? ,neg
549,   Probably more then you including you just rambling your ridiculous opinions versus facts funny how Microsoft not only makes top 10 list for companies to work for but they're in the top half fyi fanboy clown_facepile_of_poo sonys not even on the list cope,neg
550,         Don't forget Hoda’s Today co-host: Jenna Bush! Troll-infested and friendly comment sections of Microsoft Start (MSNConfusion often on work computers world News.,neg
551,"years of personal art and work that i cannot recover because microsoft is actually held together by twigs and spit thumbs_up Either disable bitlocker or save your recovery keys now (check EVERY email you have, even the ones that aren't a microsoft domainConfusion",neg
552,Currently engaging in the dangerous multi-tasking of answering work emails and sending attachments with three WIPs open in Microsoft Word in the background. Will my co-workers get a draft client affidavit or a destiel AU?,neg
553,"JOB OPPORTUNITY: Business Analyst
Salary: £55,000 per annum
Location: #UK #London

For details, please contact Georgiana Enache on Georgiana.Enache  #Microsoft #MicrosoftJobs #MicrosoftDynamics #DigitalTransformation #D365 #Analyst #Cloud ",neu
554,"We are looking for an #azure engineer contractor to work on a digital transformation programme delivering a new Microsoft Azure cloud-based platform. Head to our website for more details.

 #azurecloud #cloudtechnologies #microsoftazure #techjobs ",neg
555,"   hey, look who work on you!
Terrorist?",neg
556,   So basically genocide supporters work in   now ? Wow,neg
557,    Can’t you do it anyhow with VPN? Geoblocking is kind of useless when you can easily work around it.,neg
558,"Was gonna drop a rack and by some microsoft  Disney stock but then looked at my credit card balance 🫠

Think I’ll wait until next month smiling_face_with_open_mouth_&_cold_sweat",neg
559,"This Windows 11 feature helps you and your computer work faster. We show you how to use a powerful Windows feature to make copying and pasting quicker



#CopyPaste #Microsoft #Windows11

 ",neg
560,Yooo today not the day to be calling me off Microsoft Teams face_with_tears_of_joyperson_facepalmingmedium_skin_tone‍male_sign️. I’m at work physically but my mind elsewhere loudly_crying_faceloudly_crying_face,neg
561,Dynamics 365 has become essential for our day-to-day operations and has provided the efficiencies we needed after a shift to a work-from-home environment.  Check out this  blog to learn more about how MVP has taken advantage of its capabilities. ,neg
562,"    His stock is down just like meta, Google, Apple, Microsoft, and Amazon. Cut the crap and leave Elon alone!!  Yes brilliant and will pull it all together. Then are you going to apologize???",neg
563,"Work Experiment #3 - read a book titled “you are magic” instead of taking that Microsoft Excel course I’ve been putting off for years

Will report back on results",neg
564,  he doesn't work for microsoft anymore,neg
565,"3 in 1
Tesla, Apple, and Microsoft fall further within corrective decline.  

Let me know if you want more single stock updates in 2023 and not only FX and indexes. 

#Elliottwave ",neg
566,"Microsoft Office Excel 2013 Pivot Tables (Work Smarter Tips Book 2Confusion PJFEXLO

 ",neu
567,"there’s something so funny about how microsoft software work so smoothly on macs considering their long rivalry 

while google chrome and any productivity app just suck",neg
568,"Yealink DeskVision A24

Collaborative, Innovative, Effective.

Get instant workplace to work anyplace, anytime.

Contact IBSCY
+357 25254553
info #microsoftteams #meeting #informationtechnology #itservices #cyprus #business ",pos
569, Thank you mr president! I love Pfizer! You should work with pharma and Microsoft to put vaccines on Xbox game pass! There are many gamers who never leave their rooms and I think they need a vaccine so they can leave safely and effective. #PutTheVaxxOnTheGamePass,neg
570,My brother hacked the Wii to get it to work and as someone for whom the closest I got to hacking is using Microsoft keyboard layout creator it just looks like magic to me.,neg
571,Is your remote work setup not exactly firing on all cylinders?  Azure Virtual Desktop can fine tune that engine. Schedule a free IT Management Process  Infrastructure Review with an experts from DGX Security LLC.    #AVD ,pos
572,got logged out of my Belmont Outlook and Microsoft on all accounts because I tried to log in on my iPad and it didn’t work. has anyone ever experienced this before? any ways to fix or anyone have someone at Belmont I can reach out to?,neg
573,He justifies russian aggression in Ukraine because... USA bombed Hiroshima and Nagasaki. And I wonder why does he work in American company?  any thoughts? ,neg
574,"Hey 
 is it ok for you to work with genocide supporters? ",neg
575,"Hello  !
Does your company share this employee's position?
Judging by the fact that he continues to work for you, the war and genocide in Ukraine are not of great concern to you as an employer.",neg
576, Hey  is it ok for you to work with genocide supporters? ,neg
577,"For 4 hours, I shared with more than 30 professionals the basics of performing Business Intelligence using Microsoft Excel.

Congratulations to all participants, I wish you the best as you continue to make positive impact in your various places of work.

#microsoftexcel ",pos
578,     Sure but that would also work well with earlier versions.,neg
579,"  Hi  I work at MSFT, might be able to help. Feel free to DM me.",pos
580,"Your system shouldn't be trying to renew subscriptions if the primary payment method doesn't work. It found there wasn't enough money on my Microsoft Account Balance and then auto switched to a payment method that did, I set it up this way to remind me when it wasn't renewed",neg
581,"Accelerate nonprofit mission success with a well-planned migration of your work to the #cloud. The #Microsoft resource guide “Migrating to #Azure” describes how you can achieve this while also modernizing your everyday functions. Contact us now.

#devops ",neg
582,    META stock most likely to become irrelevant this decade..it will behave like Microsoft or cisco from 2000s,neg
583,"     I'm not demanding respect, or anything else. I don't know you, and you don't know me. I've enjoyed your posts. I regret you've found it hard engaging with me. No doubt your standards are high. I'm realistic enough to know it doesn't always work out. I wish you well.",pos
584,#Windows #Microsoft #BillGates #posSoftwareMSFT Forced update AGAIN! Lost my unsaved work. POS software from a garbage company #ElonMusk please buy Microsoft next and fire all the incompetent people!,neg
585,"  Nintendo will always outshine Microsoft and Sony,
even with less hardware they will continue to produce and publish the best gaming experiences

I may end up getting a Switch and a good TV before I work on getting a gaming PC set up.",neg
586,"Whether you are at work or virtually hanging out with friends, customize your Microsoft Teams background and give it a Holiday vibe snowmanparty_popper

Download your favourites here eyes:  ",neg
587,"Make hybrid work, work. Sign up for our mailing list to see how the next generation of Windows experiences can help your business. #W365 #Windows11 #CloudPC #Microsoft ",neg
588, I heard That this Proff is one of the best we av ever had in his field of work. Some of za ndani says he has even ever worked with Microsoft in some projects,neg
589,Are your employees spending more time fighting with apps than getting work done?  is showing SMBs that productivity apps in the cloud can increase productivity and stop the fussin'  fightin'. Read on.     #hybridwork ,pos
590,"Are you empowering your #hybridworkforce to do their best work, no matter where they are? Let  show you how you can.      #MicrosoftTeams  ",neg
591,"Employee expectations have shifted dramatically, and flexibility is Vital. In the 2022 Work Trend Index, Microsoft shares five urgent trends, and how you can make hybrid work, work. Visit  to learn more. #MicrosoftTeams ",pos
592,"Amazon:profit up 100%
Walmart:profit up 80%
Target:profit up 80%
Lowe's:profit up 74%
Microsoft,Facebook,Apple, Google:stock at record high.

Small businesses:21% closed revenue for rest down 30%. 

We're seeing a monumental wealth transfer from mom and pops to conglomerates.... ",pos
593," Ok what job do you get if HR finds out your paper is fraud unamused_face do you work for Microsoft, Apple, or Any regular job? Ok put him on Shark shark Tank and let Mr. Wonderful get ahold of him. ",neg
594,"companies like #Apple, #Microsoft, #alphabet and #FaceBook are generating several times Tesla’s profit numbers without any government help and reliably so quarter to quarter. And don’t even get me started on the free cash flow all while managing to make stock repurchases or…",pos
595,"so how does this work

i open up hola and go to microsoft redeem? how do i change country?

hmm",neg
596,"What do we do at the #PowerPlatform School?

We work with adults from the #BAME community and provide training on the Microsoft Power Platform.

Not only do you get hands-on training, but you'll also learn essential skills in interactive workshops!  ",pos
597,Is Microsoft Corp (MSFTConfusion Stock About to Get Hot Friday? - InvestorsObserver  ,neu
598,How Does eDiscovery Work Within Microsoft 365? | Petri -   ,neu
599," Microsoft does not work, It pays to do everything in #googledrive ",neg
600, That's great to hear! We'll most likely release either a new integration or improve the current one to work with the Azure service once Microsoft approves our request... Let me know how you guys plan to use it too. Happy_face_or_smiley,neg
601," Yeah, Elon can control the stock market. face_with_rolling_eyes The fundamentals of his technology company haven’t changed. It was way overpriced just like ALL tech stocks such as Amazon, Facebook, Microsoft etc. Now interest rates have risen, cost of living has increased with a war in Ukraine.",neg
602,"Data at Work: Best practices for creating effective charts and information graphics in Microsoft Excel (Voices That MatterConfusion HCQUMBD

 ",pos
603, You'd think every company out there would have looked at the Vita memory card issue and decided to never let that happen again. I guess Microsoft is just built different and decided they could make it work.,neg
604,                                     Great work #runhappy crew raising_handslight_skin_tone,pos
605,Microsoft To Buy 4% Stake In London Stock Exchange ,pos
606,"For many organizations, remote work is here to stay. But there are 6 basic pillars to consider when helping employees adapt to the hybrid workplace you may not know of! 🤨

Find out more on the Microsoft 365 strategy framework for distributed work at  ",neg
607,"JOB OPPORTUNITY: D365 Test Manager
Salary: £75,000 per annum
Location: #UK #London

For details, please contact Kenny Finch on Kenny.Finch 

#Prodapta Microsoft #Microsoft #MicrosoftJobs #MicrosoftDynamics #D365 #Finance #NewOpportunity #Support #Cloud ",neu
608,"JOB OPPORTUNITY: D365 CE Functional Consultant
Salary: £68,000 per annum
Location: #Remote #UK #London

For details, please contact Kenny Finch on Kenny.Finch 

#Prodapta  #Microsoft #MicrosoftJobs #MicrosoftDynamics #D365 #ERP #CustomerEngagement #Cloud ",neu
609,"JOB OPPORTUNITY: D365 Test Manager
Salary: £75,000 per annum
Location: #UK #London

For details, please contact Kenny Finch on Kenny.Finch 

#Prodapta Microsoft #Microsoft #MicrosoftJobs #MicrosoftDynamics #D365 #Finance #NewOpportunity #Support #Cloud ",neu
610,"I'm earning a package of ₹𝟓𝟕 𝐋𝐩𝐚 in Microsoft in Bengaluru,

Amazon is offering ₹𝟖𝟔 𝐋𝐩𝐚, should I accept it?

Meanwhile people like me getting depression from reading such  questions while sitting in an overcrowded BMTC bus.slightly_smiling_face

#bengaluru #salary #depression",neg
611,Microsoft surface best work laptop not let a Mac book fool you,neg
612,"Windows lets businesses support a mix of employees working remotely on traditional devices and through virtual cloud-powered devices. Make hybrid work, work. #Windows11 #Windows365 #Microsoft ",pos
613,"   Its no wonder, considering most of those corporations still work with china who is also commiting a genocide.",neg
614,"Whether you are at work or virtually hanging out with friends, customize your Microsoft Teams background and give it a Holiday vibe snowmanparty_popper

Download your favourites here eyes:  ",neg
615," The “dominant industry giant as dominant VC” strategy obviously works for Microsoft 

LVMH also employs similar strategy 

Will it also work for PG or Nestle?",neg
616, After this deal goes through which we know it will maybe Microsoft should back off for awhile buying shit and just work on themselves for awhile because if they do this again they can’t use the excuse that they can’t compete again.,neg
617,"RT  ""Whether you are at work or virtually hanging out with friends, customize your Microsoft Teams background and give it a Holiday vibe snowmanparty_popper

Download your favourites here eyes:  ",neg
618,"Whether you are at work or virtually hanging out with friends, customize your Microsoft Teams background and give it a Holiday vibe snowmanparty_popper

Download your favourites here eyes:  ",neg
620,"FF fans had the chance to show Microsoft and SE that there is a hungry audience for the console. If there was little turnout for for a spin-off to the most popular title in the franchise, it gives the relevant parties them absolutely Zero incentive to work on getting main games",neg
621,"   Welp: Bethesda is now in Microsoft hands, so who knows (:. I wish if the MCC eventually starts pushing out for Console mod support, they take Bethesda’s work as inspiration",neg
622,"I am excited to announce that I have achieved the Microsoft CertifieTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry Identity and Access Administrator Associate certification!
I am looking forward to putting them into practice in my work.
 #MicrosoftCertified #IdentityandAccessAdministrator #TataElxsi",neg
623,"Demonstrated ability to onboard new employees and manage HR tasks
Proficient in Microsoft Office suite.

SALARY - 100,000
CV should be sent to dorisokeke",neg
624,"Remote work opportunity for resources having experience with Microsoft .Net, MySQL, NodeJS, Android.
#experience #tech #engineering #softwaredevelopment #architecture #developer #microsoft #projects #remotework #nodejs #android #MySQL ",pos
625," So if you have purchased a Microsoft Office and never used it to write any document or work on spreadsheet, Microsoft has defrauded you?

So if you buy a book or get it from Library, and still fail, the book or the writer defrauded you?",neg
626,"  There are a handful of studios that work on the game and Microsoft owns at least 2 of them. Just seems odd to compare a one-off game by a 3rd party to a staple of Microsoft's gaming, long before Xbox existed.",neg
627," A Microsoft Windows laptop printing PDF's directly out of printers for ballots.

I'm amazed any IT professional would testify in court they were proud of such a system and expected it to work flawlessly and securely.

It's all a complete joke.",neg
628,"There’s an advantage to Microsoft’s work at scale in Azure: It will find problems much earlier and solve them much faster than the rest of us. In the past, we may not have seen those solutions for years until they finally made it into Visual Studio tools. ",neg
629,"  Sorry, it won't work. Microsoft even cooperates with Nintendo, and Sony the clown is unwilling to cooperate until now. Now it is Sony's initiative to refuse, not Microsoft's compulsion.",neg
630,"   My production company is avail  lets talk. I have years of footage editors team stand by ready . We work in secret much of time .  Find me near   can verify my production is on cam by Mayor Sim,I  get full clearance, said no to cbc and netflixuk🧡",neg
631,"How To Buy BUSD (And Use It To Buy Stock TokensConfusion?

Read Here: 

#Reflection #Blockchain #Cryptocurrency #Crypto #Trader #tokenizedstock #Apple #Microsoft #Tesla #Amazon #Google #StableCoins #trading ",neg
632,"Microsoft (MSFTConfusion Stock: Undervalued, Outstanding Cloud Growth - Seeking Alpha  #enterpriseapplications #ea #technology ",neu
633,"""Microsoft (MSFTConfusion Stock: Undervalued, Outstanding Cloud Growth"" via  #microsoftcorp news with frequent shares and strong engagement across social media.

Social Insights:  $msft

Sourcebackhand_index_pointing_down",pos
634,"New data from Microsoft’s Work Trend Index finds that despite early signs of a productivity boom during the pandemic, there’s a steep divide between how workers and their employers see productivity two years later. ",pos
635," As long as you don't mind subscribing to (the quite affordableConfusion Microsoft, after years of search, I finally settled on #OneNote. Desktop version automatically syncs to the cloud, other desktops, phone, laptop etc. Work anywhere. Good backup. Clean. Best practices are key though.",neg
636,"""Microsoft (MSFTConfusion Stock: Undervalued, Outstanding Cloud Growth"" via  #microsoftcorp news with frequent shares and strong engagement across social media.

Social Insights:  $msft

Sourcebackhand_index_pointing_down",pos
637,"    Do you follow the stock market? There are many tech stocks that have managed to stay away from getting liquidated. Apple and Microsoft both are great examples. 

Tesla is not done falling - my guess is that it will go down to 70. How many folks can buy 70K car at 9% loan rate? ",neg
638,  Tesla's stock price was based on the belief that it was the Microsoft of EVs when it's the Enron of EVs.,neg
639,Ugh Microsoft teams call at work,neg
640,Microsoft To Buy 4% Stake In London Stock Exchange As Part Of 10-Year Deal ,neg
641,"I wishhhh I would have had Microsoft OneNote while I was in college! 

It’s literally my saving grace for work! 
It blows people’s mind when I show them my mad organizational skills through OneNoteloudly_crying_face",neg
642,"Double the screens, double the productivity. ​Microsoft Surface Duo 2 makes quick work of any task with the ability to put your favorite Microsoft 365 apps side-by-side.  #SurfaceForBusiness ",pos
643,   If I say I work at Microsoft....but don't...and you say I don't work at Microsoft...that's not a fallacy. How about that? Can you handle the logic train on that one?,neg
644," I’ve worked with NetSuite and Microsoft Business Central. Tbh for scalability, they are great. I’ve work a lot with NetSuite accounts with multiple subsidiaries and it makes everything accounting realated really simple. Also the flexibility to integrated with other platform is fire",neg
645," Idk if ps4 work on pc, xbox does since Microsoft owns both windows and xbox
I think for ps4 you need an adapter or something",neg
646,"Businesses rely on cloud transformation for the stability and agility it offers to their operations. #Microsoft 365 enables this transformation by realizing modern work environments where users are productive and secure while working from anywhere. 
 ",pos
647,"Neither  nor   are making honest attempts to make users' Android and Windows devices work seamlessly with each other. 

Microsoft's Phone Link is awful. Google's 'Nearby' attempts are lame. Android was launched a decade and a half ago. Please, fix this!",pos
648," Lucky Strike used a slogan Lucky Strike Makes Fine Tobacco, and the initialism LSMFT, styles ad L.S./M.F.T, and to this day, when I see the stock code for Microsoft, MSFT, I think of LSMFT and Lucky Strikes. 

They got their money's worth out of their ad budget.",neg
649,"""Microsoft (MSFTConfusion Stock: Undervalued, Outstanding Cloud Growth"" via  #microsoftcorp news with frequent shares and strong engagement across social media.

Social Insights:  $msft

Sourcebackhand_index_pointing_down ",pos
650,"   He doesn’t hold any Microsoft stock he sold all of it back in 2014 ballmer is the biggest shareholder of stock, his entire portfolio is basically in Berkshire",neg
651,  Because Apple has a closed ecosystem and Microsoft somehow manages to work with 95%+ of all other user PCs.,neg
652," I wouldn't use it for personal stuff, because...Microsoft.  But I use it for work and it is great - vertical tabs for the win.",neg
653,"Don't fade this : 

Tesla stock is down 70% year to date. 

#Tesla Market cap. 

01 Jan 22: $1.09 Trillion

28 Dec 22 : $0.34 Trillion

Not just tesla, infact #Facebook 65%  #Amazon #Google #Microsoft #Netflix have fallen 30 to 50% in 2022.

#TimePriceSquare ",neg
654,"If You Invested $1,000 in Microsoft Stock in 1986, Here's How Much You'd Have Now ",neg
655,"Top story: Microsoft (MSFTConfusion Stock: Undervalued, Outstanding Cloud Growth | Seeking Alpha  see more ",pos
656,"For the record, Facebook (""Meta""Confusion went into FTX mode before Tesla. 

I think Nvidia is the next stock to go into FTX mode. Third on price x volume today.

Followed by Amazon, Apple, Google, and Microsoft.

By that time, the underwear will be fully stained. ",neg
657,  It’s a widely held stock and too many holders are using margin. It’s a long squeeze. Elon’ foray into the culture wars has taken the lustre off the Tesla brand. Should Tesla command a higher valuation than Microsoft or Apple. There’s just other places for risk capital.,neg
658,"   And who should I send a cake to in order to make the damn thing work in the first place?
Ditched it completely in favor of Sniptool.
",neg
659,"""Microsoft (MSFTConfusion Stock: Undervalued, Outstanding Cloud Growth"" via  #microsoftcorp news with frequent shares and strong engagement across social media.

Social Insights:  $msft

Sourcebackhand_index_pointing_down ",pos
660,"Trying to update and use a #Windows7 machine that's been offline for awhile. Can't do it.... Windows Update won't work, and  has taken the patches that would fix it offline. Can I sue them for making a perfectly good computer useless?",neg
661,"$AR9 so much money spent on the big set up to market, i hope to see some bigger wins in January, this stock has not performed as i expected to my own timeframe but good things come to those that wait, expect to see some traction with both #Raytheon and #Microsoft imho.",neg
662, I love Excel. I work with it everyday. It's my favorite Microsoft product. It can be a pain sometimes.,neg
663,"  If Bill wasn't stupid he wouldn't have sold most of his Microsoft stock and if he kept it, he would be the richest in the World by a wide margin",neg
664,"I wonder what Bill Gates .. 
has hidden for us, .. 
in .. Microsoft Int.. 
(they're doing Trust work!Confusion 
[City of London Corporation!]
{for me now, not just Pope!} 
and Animals with son too! 
«but we use OA, they still OS ..?!»",neg
665,Accelerate nonprofit mission success with a well-planned migration of your work to the cloud. The Microsoft resource guide “Migrating to Azure” describes how you can achieve this while also modernizing your everyday functions. Contact us now.  ,neg
666,"I laughed w/a Russian named Igor who works @ Microsoft

""Was it U who leaked the information 2 Moscow"" I asked him, he laughed N didn't answer the question

MS has 15 Russians working there that I have met personally, none of them program, how many Russians actually work there...",neg
667," i think they are going into their third+ wave of devs. microsoft has this cruel staffing strategy where no employee can stay as a contractor for a certain amount of time and halo is primarily developed by contractors, so all the salary people have to keep catching them all up",neg
668,"    you sure you want to keep endorsing these tweet with your money?

Seems like the wrong side of history. Your stock could look like Tesla’s soon…",neg
